,image_name,dataset_label,in_test
22209,427_w.jpg,9,0
12664,23365_s.jpg,9,1
22253,29913_w.jpg,5,0
16046,30948_s.jpg,8,0
15941,33766_s.jpg,9,0
13830,23498_s.jpg,0,0
4988,34870_n.jpg,10,1
3368,38694_n.jpg,8,0
21711,33238_w.jpg,9,1
23613,34755_w.jpg,8,0
23646,35207_w.jpg,9,0
11666,31279_e.jpg,9,0
6619,22398_e.jpg,8,0
8646,24207_e.jpg,8,0
22350,29743_w.jpg,9,0
11101,35589_e.jpg,9,0
15293,38748_s.jpg,8,1
1154,1996_n.jpg,9,0
6377,1096_e.jpg,4,0
256,28071_n.jpg,4,0
3064,22667_n.jpg,10,0
14534,25432_s.jpg,9,0
7994,28681_e.jpg,5,1
1638,34500_n.jpg,0,0
4665,30868_n.jpg,4,1
16663,37274_s.jpg,9,0
8468,2309_e.jpg,9,1
20413,22813_w.jpg,8,0
2802,22644_n.jpg,3,1
1013,960_n.jpg,8,0
8472,2271_e.jpg,9,0
23518,31267_w.jpg,9,1
7668,38646_e.jpg,0,0
6912,2144_e.jpg,5,0
16940,32804_s.jpg,9,0
88,1613_n.jpg,8,1
2141,23166_n.jpg,0,1
610,22387_n.jpg,6,1
7747,28564_e.jpg,0,0
175,928_n.jpg,4,0
14429,2307_s.jpg,9,0
10349,306_e.jpg,9,1
5518,33507_n.jpg,9,0
4658,34638_n.jpg,1,1
5679,31287_n.jpg,9,1
21696,33243_w.jpg,9,1
16134,32097_s.jpg,8,0
22773,32815_w.jpg,4,1
17691,35002_s.jpg,2,0
11086,32778_e.jpg,9,1
14347,27555_s.jpg,8,0
8439,27538_e.jpg,0,0
10857,34662_e.jpg,9,0
8011,35008_e.jpg,1,0
17703,35083_s.jpg,9,1
13133,349_s.jpg,5,1
4349,429_n.jpg,8,0
10407,33955_e.jpg,9,0
2476,2260_n.jpg,9,0
12327,1217_s.jpg,4,0
17509,25698_s.jpg,9,0
14837,1046_s.jpg,4,1
22015,30633_w.jpg,9,0
6431,27872_e.jpg,4,0
4427,31712_n.jpg,8,0
18457,27458_w.jpg,8,0
2990,511_n.jpg,8,0
13214,661_s.jpg,8,1
22125,32435_w.jpg,9,0
8913,23623_e.jpg,4,0
13764,30215_s.jpg,9,0
9526,36451_e.jpg,9,1
9882,25648_e.jpg,9,1
11957,746_e.jpg,3,1
22979,25636_w.jpg,9,1
13018,2185_s.jpg,9,1
8502,789_e.jpg,9,0
19152,1579_w.jpg,9,1
33,680_n.jpg,9,0
16520,38564_s.jpg,8,0
9191,24362_e.jpg,4,1
20440,853_w.jpg,8,1
4496,32209_n.jpg,9,1
559,1076_n.jpg,8,1
19734,30146_w.jpg,1,0
17434,38307_s.jpg,9,0
15331,36740_s.jpg,10,1
18690,1539_w.jpg,7,0
11495,32787_e.jpg,10,1
23435,1767_w.jpg,9,1
2751,23714_n.jpg,9,0
15919,25710_s.jpg,8,0
9018,553_e.jpg,9,1
14017,37784_s.jpg,5,0
9013,542_e.jpg,8,0
14911,771_s.jpg,8,0
11669,31212_e.jpg,8,0
6945,2142_e.jpg,7,0
17422,32853_s.jpg,9,0
14826,26769_s.jpg,9,0
8923,1425_e.jpg,2,1
8829,1807_e.jpg,2,1
13522,22716_s.jpg,0,1
10206,33481_e.jpg,9,0
16102,31423_s.jpg,2,0
3143,1502_n.jpg,9,0
6136,1066_e.jpg,8,0
13796,28523_s.jpg,0,0
21167,26612_w.jpg,8,0
16297,373_s.jpg,8,0
1353,22690_n.jpg,7,1
4982,34869_n.jpg,8,0
20090,22298_w.jpg,8,0
16675,37088_s.jpg,9,1
12378,27627_s.jpg,4,0
4330,494_n.jpg,5,1
10062,30860_e.jpg,4,1
1959,28682_n.jpg,5,1
22121,32693_w.jpg,9,1
12460,28222_s.jpg,4,1
14786,26679_s.jpg,7,1
14506,28041_s.jpg,9,1
16126,33612_s.jpg,9,0
5864,31187_n.jpg,9,0
1953,34917_n.jpg,1,1
21589,742_w.jpg,8,0
9352,38746_e.jpg,8,1
12039,1616_s.jpg,4,1
6926,2235_e.jpg,7,1
18306,1210_w.jpg,1,1
7422,36540_e.jpg,7,1
10826,34677_e.jpg,9,1
19843,56_w.jpg,9,1
8563,28186_e.jpg,9,1
1510,22526_n.jpg,2,1
358,1197_n.jpg,4,0
7640,34494_e.jpg,0,0
11894,33449_e.jpg,2,0
16390,32526_s.jpg,9,0
11472,33507_e.jpg,9,0
17081,32191_s.jpg,0,1
18939,30141_w.jpg,2,0
2780,1978_n.jpg,2,0
13690,28558_s.jpg,0,1
11011,32551_e.jpg,9,0
4464,32241_n.jpg,9,1
20928,26026_w.jpg,8,0
1414,22694_n.jpg,6,0
20721,25399_w.jpg,4,0
10879,34169_e.jpg,9,0
17608,25721_s.jpg,10,1
18181,28060_w.jpg,4,0
16792,34662_s.jpg,9,0
23746,33467_w.jpg,9,0
989,1731_n.jpg,8,0
18104,27977_w.jpg,4,1
18815,2245_w.jpg,1,1
15492,36149_s.jpg,10,1
17420,33504_s.jpg,9,1
16741,33527_s.jpg,9,1
23324,33510_w.jpg,9,1
1260,1925_n.jpg,9,0
12392,1078_s.jpg,9,0
2560,27483_n.jpg,9,0
6100,30321_e.jpg,10,1
23584,35516_w.jpg,10,0
14926,508_s.jpg,1,0
6174,27641_e.jpg,2,0
10848,33310_e.jpg,9,1
7632,38639_e.jpg,0,1
134,1068_n.jpg,2,0
5891,26807_n.jpg,2,1
7303,30616_e.jpg,8,1
1427,22595_n.jpg,9,0
22693,34677_w.jpg,9,1
15795,37696_s.jpg,8,1
10213,32019_e.jpg,2,0
23663,31209_w.jpg,9,0
18624,830_w.jpg,9,0
5729,1271_n.jpg,9,1
20455,30284_w.jpg,5,0
4230,32097_n.jpg,9,1
8782,22655_e.jpg,2,0
12471,28190_s.jpg,8,0
18935,1763_w.jpg,9,1
18280,1162_w.jpg,8,1
6667,932_e.jpg,9,0
4554,35383_n.jpg,1,1
18204,28025_w.jpg,8,0
14807,37491_s.jpg,8,0
6191,27980_e.jpg,8,0
4660,35717_n.jpg,3,0
5745,34593_n.jpg,8,0
1480,1904_n.jpg,9,0
11919,32957_e.jpg,9,0
3351,30572_n.jpg,4,0
22450,25965_w.jpg,3,1
21933,30802_w.jpg,9,1
10525,35726_e.jpg,3,1
3993,743_n.jpg,9,1
10069,30558_e.jpg,8,1
15944,30874_s.jpg,9,0
22809,34869_w.jpg,9,0
13368,1676_s.jpg,9,0
22761,33709_w.jpg,9,0
18781,870_w.jpg,1,0
5930,33458_n.jpg,9,0
680,1072_n.jpg,8,0
3230,24408_n.jpg,4,1
20816,22426_w.jpg,9,1
19789,23328_w.jpg,0,0
18432,27584_w.jpg,4,0
19071,2044_w.jpg,9,1
4203,25751_n.jpg,1,1
14287,26199_s.jpg,7,1
7943,28664_e.jpg,5,0
23363,22784_w.jpg,6,0
3861,33133_n.jpg,9,0
4939,34653_n.jpg,6,1
13620,38646_s.jpg,0,0
19803,28337_w.jpg,9,1
15706,37762_s.jpg,9,0
13674,22457_s.jpg,10,0
13201,88_s.jpg,9,0
11088,32354_e.jpg,0,0
10937,34177_e.jpg,10,0
22724,34662_w.jpg,9,1
13424,22320_s.jpg,7,1
2073,22299_n.jpg,0,0
554,1070_n.jpg,1,1
18186,27830_w.jpg,8,1
15148,24347_s.jpg,4,0
7661,38644_e.jpg,0,1
9170,24385_e.jpg,9,1
18659,23609_w.jpg,4,0
8894,26729_e.jpg,9,0
2729,38303_n.jpg,8,1
22308,33500_w.jpg,9,0
4799,1257_n.jpg,9,0
19536,23330_w.jpg,0,0
13702,28495_s.jpg,2,0
22179,26904_w.jpg,5,1
3058,22134_n.jpg,3,0
1428,28304_n.jpg,9,0
19610,22453_w.jpg,0,1
22647,37957_w.jpg,0,1
13125,22803_s.jpg,9,1
213,27985_n.jpg,4,0
5680,31289_n.jpg,9,1
7842,28591_e.jpg,5,1
9017,619_e.jpg,9,0
470,1235_n.jpg,4,1
3069,506_n.jpg,9,1
22137,32334_w.jpg,9,0
7890,23524_e.jpg,2,1
17800,32955_s.jpg,8,1
11700,34593_e.jpg,6,1
18335,27873_w.jpg,4,1
2483,25553_n.jpg,8,1
14988,27846_s.jpg,8,0
19081,1947_w.jpg,9,1
17604,22151_s.jpg,8,0
17805,34833_s.jpg,9,0
20481,34742_w.jpg,9,1
9921,37809_e.jpg,9,0
12381,1127_s.jpg,4,1
6199,28077_e.jpg,8,0
244,28031_n.jpg,4,1
14938,502_s.jpg,9,0
17762,34850_s.jpg,9,0
10182,32062_e.jpg,9,1
7291,87_e.jpg,9,0
8391,27161_e.jpg,9,0
15455,36382_s.jpg,10,1
7645,34500_e.jpg,0,1
4733,30737_n.jpg,5,0
22942,33575_w.jpg,9,1
2316,26142_n.jpg,1,0
5794,35033_n.jpg,2,0
14688,38333_s.jpg,10,1
7889,23522_e.jpg,2,0
574,37954_n.jpg,9,1
20774,421_w.jpg,9,0
755,2207_n.jpg,8,0
6560,27451_e.jpg,8,1
16923,37605_s.jpg,9,0
21423,36150_w.jpg,9,0
638,23710_n.jpg,4,0
641,725_n.jpg,9,1
20872,498_w.jpg,9,0
19965,1641_w.jpg,9,0
7002,2243_e.jpg,2,1
16142,33481_s.jpg,9,1
8645,123_e.jpg,8,0
13304,1623_s.jpg,9,1
3227,24419_n.jpg,4,0
5129,34556_n.jpg,9,1
3039,593_n.jpg,9,0
9071,840_e.jpg,9,0
12792,26968_s.jpg,7,1
17615,119_s.jpg,1,0
3008,719_n.jpg,9,1
6337,919_e.jpg,4,0
16240,26905_s.jpg,5,0
3268,37443_n.jpg,9,1
16708,25866_s.jpg,9,0
6032,562_e.jpg,8,0
13570,23343_s.jpg,1,0
618,22395_n.jpg,9,0
18350,1236_w.jpg,4,0
15781,33290_s.jpg,9,0
711,886_n.jpg,9,1
22316,22746_w.jpg,9,1
106,22149_n.jpg,9,0
7885,23493_e.jpg,1,0
9405,24481_e.jpg,9,1
110,26027_n.jpg,8,1
10602,35627_e.jpg,2,1
11952,31556_e.jpg,2,0
20168,24954_w.jpg,9,1
1047,1801_n.jpg,2,0
3618,36587_n.jpg,9,1
12830,31728_s.jpg,4,0
8973,26949_e.jpg,1,1
8682,1847_e.jpg,9,1
8285,25066_e.jpg,9,1
2052,28342_n.jpg,0,0
2078,1641_n.jpg,9,1
18570,1072_w.jpg,8,1
8543,22605_e.jpg,8,1
2685,1815_n.jpg,5,1
16863,34165_s.jpg,8,1
6407,28195_e.jpg,8,1
16859,34161_s.jpg,2,0
20116,22267_w.jpg,4,1
627,22401_n.jpg,2,1
2843,1404_n.jpg,4,1
17538,31136_s.jpg,8,0
6000,31529_n.jpg,4,0
18914,1460_w.jpg,0,1
7102,2117_e.jpg,9,0
9090,564_e.jpg,9,1
4328,178_n.jpg,9,1
15255,30774_s.jpg,8,1
22307,33520_w.jpg,9,0
18639,23027_w.jpg,9,1
419,27627_n.jpg,8,0
1749,28565_n.jpg,0,0
11592,22422_e.jpg,9,1
438,1132_n.jpg,4,0
18773,27208_w.jpg,0,1
17096,36057_s.jpg,8,1
7662,34481_e.jpg,0,1
557,27460_n.jpg,8,1
7803,27214_e.jpg,0,0
22512,37947_w.jpg,8,0
2893,36756_n.jpg,0,0
1405,22616_n.jpg,9,1
20290,26181_w.jpg,8,1
16470,24193_s.jpg,1,0
17722,35482_s.jpg,1,1
917,2163_n.jpg,2,0
19851,28669_w.jpg,5,0
21903,33944_w.jpg,9,0
1841,36669_n.jpg,0,0
8530,1113_e.jpg,9,0
14919,23140_s.jpg,7,0
4131,30928_n.jpg,8,1
19278,22622_w.jpg,2,1
23629,34749_w.jpg,8,1
3011,618_n.jpg,4,0
21864,25625_w.jpg,2,0
22883,32577_w.jpg,10,1
12496,27444_s.jpg,4,0
12137,1047_s.jpg,4,1
19348,22310_w.jpg,6,0
9342,38507_e.jpg,2,0
23436,32511_w.jpg,8,0
17055,25572_s.jpg,4,0
4829,35126_n.jpg,8,0
10458,32526_e.jpg,9,0
7629,29369_e.jpg,4,1
11784,34749_e.jpg,8,0
13382,84_s.jpg,9,0
14132,23182_s.jpg,0,1
12793,23052_s.jpg,2,1
17742,31205_s.jpg,9,1
